,predict,true
2141,5,1
2142,5,0
2143,5,5
2144,5,4
2145,5,4
2146,5,5
2147,5,5
2148,1,5
2149,5,1
2150,5,4
2151,1,2
2152,5,5
2153,5,1
2154,1,0
2155,5,5
2156,5,5
2157,5,5
2158,5,4
2159,5,1
2160,5,0
2161,5,1
2162,1,3
2163,5,4
2164,5,1
2165,5,1
2166,5,3
2167,5,1
2168,5,1
2169,1,5
2170,5,1
2171,5,4
2172,5,5
2173,5,5
2174,5,5
2175,5,2
2176,1,5
2177,5,4
2178,5,5
2179,5,5
2180,5,1
2181,5,1
2182,5,5
2183,5,1
2184,5,1
2185,1,0
2186,5,5
2187,5,1
2188,5,5
2189,5,3
2190,5,5
2191,1,4
2192,5,5
2193,5,1
2194,5,1
2195,1,5
2196,5,5
2197,5,1
2198,5,5
2199,1,4
2200,5,1
2201,5,5
2202,5,1
2203,5,1
2204,5,5
2205,5,1
2206,1,4
2207,5,5
2208,5,4
2209,5,5
2210,5,5
2211,5,1
2212,5,5
2213,5,4
2214,5,5
2215,5,1
2216,1,3
2217,5,5
2218,1,4
2219,5,4
2220,5,5
2221,5,5
2222,5,1
2223,5,4
2224,5,5
2225,1,3
2226,5,5
2227,5,1
2228,5,1
2229,5,0
2230,1,4
2231,5,5
2232,5,5
2233,5,1
2234,5,4
2235,1,4
2236,5,1
2237,5,1
2238,1,2
2239,5,5
2240,5,5
2241,5,5
2242,5,1
2243,5,5
2244,5,0
2245,5,1
2246,5,5
2247,1,4
2248,5,5
2249,5,1
2250,1,2
2251,5,5
2252,5,1
2253,1,5
2254,1,3
2255,1,5
2256,1,5
2257,5,5
2258,1,5
2259,5,5
2260,5,5
2261,5,1
2262,5,1
2263,5,1
2264,5,5
2265,5,5
2266,5,5
2267,1,3
2268,1,2
2269,5,1
2270,5,1
2271,1,4
2272,5,5
2273,5,5
2274,5,5
2275,5,0
2276,5,5
2277,5,4
2278,5,5
2279,5,3
2280,1,0
2281,1,3
2282,5,1
2283,5,5
2284,5,1
2285,1,2
2286,1,5
2287,5,5
2288,5,1
2289,5,5
2290,5,1
2291,5,1
2292,5,5
2293,1,0
2294,5,5
2295,5,1
2296,5,0
2297,5,4
2298,5,1
2299,1,0
2300,5,5
2301,5,5
2302,5,1
2303,1,5
2304,5,1
2305,5,5
2306,5,1
2307,5,5
2308,5,4
2309,5,1
2310,5,5
2311,5,5
2312,5,1
2313,5,1
2314,5,1
2315,5,1
2316,5,1
2317,1,4
2318,5,0
2319,5,1
2320,5,5
2321,5,1
2322,5,4
2323,1,1
2324,5,3
2325,5,5
2326,5,5
2327,5,4
2328,1,4
2329,1,5
2330,1,5
2331,5,5
2332,5,2
2333,5,1
2334,5,4
2335,1,5
2336,1,5
2337,5,2
2338,5,1
2339,5,5
2340,1,3
2341,5,0
2342,5,1
2343,5,4
2344,5,1
2345,5,1
2346,5,1
2347,5,5
2348,5,1
2349,5,5
2350,5,1
2351,5,5
2352,5,1
2353,5,1
2354,5,1
2355,5,5
2356,5,1
2357,5,0
2358,1,2
2359,5,4
2360,5,5
2361,5,0
2362,5,5
2363,5,1
2364,5,1
2365,5,5
2366,5,0
2367,5,5
2368,5,5
2369,1,5
2370,1,1
2371,5,5
2372,5,0
2373,5,1
2374,1,0
2375,1,1
2376,5,0
2377,5,1
2378,5,1
2379,5,5
2380,5,4
2381,5,1
2382,1,2
2383,5,5
2384,5,5
2385,5,4
2386,5,5
2387,5,1
2388,5,1
2389,5,5
2390,5,1
2391,5,1
2392,5,1
2393,5,1
2394,5,5
2395,5,4
2396,5,0
2397,5,1
2398,5,1
2399,5,1
2400,5,5
2401,5,1
2402,5,5
2403,1,2
2404,5,0
2405,5,2
2406,5,5
2407,5,1
2408,5,1
2409,5,1
2410,5,1
2411,5,5
2412,5,4
2413,1,2
2414,5,5
2415,1,5
2416,5,1
2417,5,5
2418,5,5
2419,5,3
2420,1,5
2421,5,1
2422,5,1
2423,5,1
2424,5,0
2425,5,0
2426,5,3
2427,1,3
2428,5,5
2429,5,0
2430,5,5
2431,5,5
2432,1,4
2433,1,4
2434,1,3
2435,1,5
2436,5,5
2437,5,1
2438,5,5
2439,5,1
2440,1,1
2441,1,3
2442,5,4
2443,5,4
2444,5,1
2445,5,5
2446,5,5
2447,5,3
2448,1,0
2449,5,1
2450,5,1
2451,5,5
2452,5,1
2453,1,3
2454,5,5
2455,5,5
2456,5,1
2457,5,5
2458,5,1
2459,5,5
2460,5,1
2461,5,5
2462,5,1
2463,1,5
2464,5,0
2465,5,5
2466,5,0
2467,5,5
2468,1,2
2469,5,1
2470,5,5
2471,1,5
2472,5,1
2473,5,5
2474,5,4
2475,5,0
2476,5,5
2477,5,0
2478,5,5
2479,5,4
2480,1,5
2481,5,5
2482,1,3
2483,5,5
2484,5,4
2485,5,0
2486,1,4
2487,1,0
2488,1,3
2489,5,1
2490,5,5
2491,5,1
2492,5,5
2493,1,2
2494,5,1
2495,5,5
2496,1,2
2497,5,5
2498,5,1
2499,1,3
2500,5,3
2501,5,1
2502,5,5
2503,5,1
2504,5,1
2505,1,3
2506,1,2
2507,5,0
2508,5,3
2509,1,2
2510,5,1
2511,1,4
2512,5,5
2513,1,4
2514,5,5
2515,5,4
2516,5,5
2517,5,0
2518,1,3
2519,5,5
2520,5,1
2521,5,5
2522,5,1
2523,5,4
2524,5,5
2525,5,1
2526,5,1
2527,5,5
2528,5,5
2529,5,5
2530,5,1
2531,5,3
2532,1,5
2533,5,5
2534,5,5
2535,5,1
2536,5,5
2537,5,5
2538,5,4
2539,5,5
2540,5,3
2541,5,5
2542,5,5
2543,5,5
2544,1,4
2545,5,1
2546,5,5
2547,5,1
2548,5,1
2549,5,5
2550,1,5
2551,5,1
2552,5,5
2553,5,4
2554,1,2
2555,5,5
2556,5,5
2557,5,1
2558,5,1
2559,5,4
2560,1,4
2561,5,5
2562,1,4
2563,1,5
2564,1,1
2565,5,4
2566,5,4
2567,5,5
2568,5,1
2569,1,5
2570,5,5
2571,5,0
2572,5,5
2573,1,2
2574,5,5
2575,5,1
2576,1,2
2577,5,1
2578,5,1
2579,5,4
2580,5,5
2581,1,2
2582,5,5
2583,5,5
2584,5,1
2585,5,5
2586,5,1
2587,5,1
2588,5,1
2589,5,5
2590,5,0
2591,5,5
2592,1,2
2593,5,1
2594,5,5
2595,5,5
2596,5,4
2597,1,2
2598,5,5
2599,5,5
2600,5,1
2601,5,1
2602,5,5
2603,5,1
2604,5,4
2605,5,5
2606,5,5
2607,5,5
2608,1,5
2609,1,1
2610,5,1
2611,5,1
2612,5,5
2613,5,5
2614,1,2
2615,5,1
2616,5,1
2617,5,5
2618,1,2
2619,5,5
2620,5,5
2621,5,1
2622,1,4
2623,1,2
2624,5,5
2625,5,0
2626,5,1
2627,5,5
2628,5,1
2629,5,1
2630,5,4
2631,5,5
2632,5,1
2633,1,3
2634,5,1
2635,1,4
2636,5,1
2637,5,1
2638,5,1
2639,5,1
2640,5,1
2641,5,0
2642,5,5
2643,5,4
2644,5,5
2645,5,1
2646,1,5
2647,5,5
2648,5,1
2649,5,5
2650,1,0
2651,5,5
2652,5,3
2653,5,5
2654,5,1
2655,5,1
2656,5,4
2657,5,1
2658,1,2
2659,5,4
2660,1,5
2661,5,5
2662,5,5
2663,5,1
2664,5,1
2665,5,5
2666,5,1
2667,1,5
2668,5,1
2669,1,4
2670,1,5
2671,5,1
2672,5,0
2673,5,5
2674,5,5
2675,5,1
2676,5,1
2677,5,4
2678,5,4
2679,5,5
2680,5,5
2681,5,5
2682,5,5
2683,5,1
2684,5,1
2685,1,1
2686,5,1
2687,5,3
2688,5,1
2689,5,1
2690,5,5
2691,1,2
2692,1,5
2693,5,4
2694,5,1
2695,1,5
2696,5,1
2697,5,5
2698,5,0
2699,5,5
2700,5,1
2701,5,1
2702,5,1
2703,1,2
2704,5,1
2705,5,1
2706,1,2
2707,5,5
2708,5,5
2709,5,5
2710,5,5
2711,5,1
2712,1,5
2713,5,4
2714,5,5
2715,5,5
2716,5,5
2717,5,1
2718,5,5
2719,5,1
2720,1,5
2721,5,5
2722,5,1
2723,5,1
2724,1,3
2725,1,3
2726,5,4
2727,5,5
2728,5,1
2729,5,0
2730,5,1
2731,1,5
2732,1,2
2733,5,0
2734,5,3
2735,1,3
2736,5,1
2737,1,2
2738,5,4
2739,5,5
2740,5,4
2741,5,1
2742,5,4
2743,5,0
2744,5,0
2745,5,1
2746,5,5
2747,5,4
2748,5,1
2749,5,0
2750,5,5
2751,5,5
2752,1,3
2753,5,1
2754,5,0
2755,5,0
2756,5,1
2757,5,4
2758,5,1
2759,5,5
2760,5,4
2761,5,1
2762,5,5
2763,5,3
2764,5,1
2765,5,5
2766,5,1
2767,5,4
2768,5,5
2769,5,1
2770,1,2
2771,5,5
2772,5,1
2773,5,1
2774,1,2
2775,1,5
2776,5,4
2777,5,3
2778,5,1
2779,5,5
2780,5,5
2781,5,4
2782,5,1
2783,5,3
2784,5,5
2785,5,5
2786,5,4
2787,1,4
2788,5,1
2789,1,0
2790,1,2
2791,5,1
2792,1,5
2793,1,0
2794,5,5
2795,5,1
2796,1,4
2797,1,5
2798,1,2
2799,1,5
2800,5,1
2801,5,1
2802,1,4
2803,1,5
2804,1,4
2805,1,4
2806,5,1
2807,5,4
2808,5,5
2809,5,1
2810,5,1
2811,1,5
2812,5,4
2813,5,5
2814,5,1
2815,1,5
2816,5,1
2817,5,5
2818,1,5
2819,5,1
2820,5,5
2821,5,5
2822,1,5
2823,5,5
2824,5,5
2825,5,0
2826,5,1
2827,5,4
2828,5,1
2829,5,5
2830,5,5
2831,5,1
2832,5,5
2833,5,1
2834,5,5
2835,5,5
2836,5,1
2837,5,1
2838,5,0
2839,5,1
2840,5,0
2841,5,5
2842,5,5
2843,5,4
2844,5,1
2845,5,0
2846,5,1
2847,5,1
2848,5,0
2849,5,5
2850,5,4
2851,5,1
2852,1,3
2853,5,5
2854,1,5
2855,1,5
2856,1,0
2857,5,1
2858,5,5
2859,5,5
2860,5,0
2861,5,5
2862,5,5
2863,1,2
2864,5,1
2865,1,2
2866,5,1
2867,5,1
2868,5,5
2869,5,1
2870,5,1
2871,5,5
2872,5,5
2873,5,5
2874,5,3
2875,5,5
2876,1,3
2877,5,1
2878,5,0
2879,5,0
2880,1,2
2881,1,1
2882,1,5
2883,5,5
2884,5,1
2885,5,0
2886,5,4
2887,5,5
2888,5,5
2889,5,1
2890,1,0
2891,5,4
2892,5,5
2893,5,1
2894,1,2
2895,5,1
2896,5,0
2897,1,3
2898,5,5
2899,5,5
2900,1,3
2901,5,5
2902,5,1
2903,5,0
2904,5,5
2905,1,5
2906,5,4
2907,5,1
2908,5,4
2909,5,5
2910,5,3
2911,1,3
2912,5,1
2913,5,5
2914,5,1
2915,5,4
2916,5,1
2917,5,1
2918,5,5
2919,5,5
2920,5,5
2921,5,0
2922,5,5
2923,5,5
2924,5,0
2925,1,5
2926,5,1
2927,1,5
2928,5,4
2929,5,5
2930,5,0
2931,5,4
2932,5,4
2933,5,5
2934,5,1
2935,1,0
2936,1,0
2937,5,5
2938,5,5
2939,5,2
2940,5,1
2941,1,5
2942,5,5
2943,1,4
2944,1,0
2945,5,5
2946,5,1
2947,5,1
2948,5,5
2949,5,1
2950,5,1
2951,1,3
2952,5,5
2953,5,1
2954,5,5
2955,5,0
2956,5,5
2957,5,1
2958,5,1
2959,1,5
2960,5,5
2961,5,1
2962,5,1
2963,5,5
2964,5,1
2965,5,5
2966,5,1
2967,1,5
2968,5,1
2969,5,4
2970,5,4
2971,5,1
2972,5,5
2973,5,1
2974,1,5
2975,1,5
2976,5,1
2977,5,1
2978,5,5
2979,5,5
2980,1,5
2981,5,0
2982,5,1
2983,5,5
2984,5,5
2985,5,1
2986,5,4
2987,1,3
2988,5,5
2989,5,5
2990,5,5
2991,1,2
2992,1,0
2993,5,2
2994,5,4
2995,5,1
2996,5,1
2997,5,5
2998,5,3
2999,5,3
3000,1,2
3001,5,5
3002,5,1
3003,5,2
3004,5,5
3005,5,5
3006,5,5
3007,5,1
3008,5,5
3009,5,5
3010,5,5
3011,5,5
3012,5,3
3013,5,1
3014,1,2
3015,5,5
3016,5,5
3017,5,5
3018,1,2
3019,5,5
3020,1,5
3021,5,5
3022,5,5
3023,5,5
3024,5,5
3025,5,0
3026,5,1
3027,5,1
3028,5,4
3029,5,0
3030,5,0
3031,5,5
3032,5,1
3033,5,5
3034,1,3
3035,5,0
3036,5,5
3037,5,1
3038,5,1
3039,1,4
3040,5,5
3041,5,1
3042,1,1
3043,5,5
3044,5,0
3045,5,1
3046,5,5
3047,5,5
3048,1,0
3049,5,0
3050,5,5
3051,5,1
3052,5,4
3053,5,4
3054,5,1
3055,5,1
3056,5,1
3057,5,1
3058,5,1
3059,5,1
3060,1,3
3061,5,0
3062,5,5
3063,5,5
3064,1,5
3065,5,0
3066,5,1
3067,1,5
3068,5,5
3069,1,3
3070,5,1
3071,5,1
3072,5,1
3073,5,2
3074,5,5
3075,1,4
3076,1,5
3077,5,1
3078,5,1
3079,5,1
3080,1,3
3081,5,5
3082,5,1
3083,5,0
3084,5,1
3085,1,0
3086,5,5
3087,5,1
3088,5,5
3089,1,2
3090,5,1
3091,5,5
3092,5,5
3093,5,1
3094,5,1
3095,5,0
3096,1,5
3097,1,5
3098,5,1
3099,5,5
3100,5,5
3101,1,2
3102,1,0
3103,5,1
3104,1,4
3105,5,1
3106,5,1
3107,5,5
3108,5,1
3109,5,5
3110,5,0
3111,5,2
3112,1,1
3113,5,5
3114,1,5
3115,1,0
3116,1,2
3117,5,1
3118,5,1
3119,5,1
3120,5,1
3121,5,5
3122,1,4
3123,5,5
3124,5,1
3125,5,4
3126,5,4
3127,5,5
3128,1,5
3129,5,4
3130,5,5
3131,1,0
3132,1,2
3133,5,1
3134,5,1
3135,5,3
3136,5,1
3137,5,0
3138,5,3
3139,5,4
3140,5,5
3141,5,5
3142,5,3
3143,5,1
3144,5,5
3145,1,5
3146,5,4
3147,5,5
3148,1,3
3149,5,5
3150,5,0
3151,5,4
3152,1,0
3153,5,5
3154,5,1
3155,5,5
3156,5,5
3157,5,5
3158,5,5
3159,5,4
3160,5,5
3161,5,1
3162,5,1
3163,5,1
3164,1,2
3165,5,0
3166,5,1
3167,5,4
3168,5,1
3169,5,1
3170,5,0
3171,5,0
3172,5,1
3173,5,1
3174,5,5
3175,5,5
3176,5,5
3177,5,4
3178,1,1
3179,5,5
3180,5,4
3181,5,2
3182,1,5
3183,5,5
3184,5,1
3185,1,4
3186,5,1
3187,5,5
3188,5,5
3189,5,4
3190,5,0
3191,5,5
3192,5,5
3193,1,2
3194,5,1
3195,5,0
3196,1,5
3197,5,5
3198,5,1
3199,5,3
3200,5,5
3201,5,4
3202,5,1
3203,5,5
3204,1,5
3205,1,4
3206,5,1
3207,5,5
3208,5,1
3209,5,1
3210,5,5
3211,1,2
3212,5,1
3213,1,3
3214,5,5
3215,5,1
3216,5,2
3217,5,1
3218,5,1
3219,5,3
3220,5,5
3221,1,0
3222,5,1
3223,5,5
3224,5,3
3225,1,5
3226,5,0
3227,5,1
3228,5,1
3229,5,5
3230,1,5
3231,5,2
3232,1,0
3233,5,5
3234,5,1
3235,1,3
3236,5,4
3237,5,5
3238,5,1
3239,5,5
3240,1,0
3241,5,5
3242,5,4
3243,5,1
3244,5,5
3245,5,1
3246,5,5
3247,5,0
3248,5,5
3249,5,1
3250,1,5
3251,5,5
3252,1,4
3253,5,5
3254,5,5
3255,5,3
3256,1,0
3257,5,1
3258,5,1
3259,5,5
3260,5,4
3261,5,1
3262,5,1
3263,5,1
3264,5,5
3265,1,4
3266,1,2
3267,5,1
3268,5,5
3269,5,5
3270,1,0
3271,5,5
3272,5,1
3273,5,1
3274,5,5
3275,5,5
3276,5,5
3277,5,5
3278,5,5
3279,1,5
3280,5,5
3281,5,1
3282,1,2
3283,5,1
3284,5,1
3285,1,3
3286,5,1
3287,5,1
3288,5,1
3289,5,1
3290,5,5
3291,5,5
3292,5,5
3293,5,1
3294,5,1
3295,5,4
3296,5,5
3297,5,1
3298,5,1
3299,5,1
3300,5,5
3301,5,5
3302,5,1
3303,5,1
3304,5,1
3305,5,5
3306,5,1
3307,5,1
3308,5,1
3309,5,1
3310,5,0
3311,1,5
3312,1,1
3313,5,5
3314,5,0
3315,5,5
3316,5,1
3317,1,4
3318,5,5
3319,5,5
3320,5,1
3321,1,2
3322,5,4
3323,5,5
3324,5,1
3325,5,1
3326,1,0
3327,5,1
3328,5,1
3329,5,1
3330,5,1
3331,5,5
3332,5,5
3333,5,1
3334,5,1
3335,5,1
3336,1,3
3337,5,0
3338,5,1
3339,5,5
3340,5,5
3341,1,5
3342,5,5
3343,5,3
3344,5,1
3345,1,2
3346,5,5
3347,1,2
3348,5,1
3349,5,1
3350,5,4
3351,1,5
3352,1,2
3353,5,5
3354,5,5
3355,5,5
3356,5,0
3357,5,0
3358,5,5
3359,5,1
3360,5,5
3361,5,1
3362,5,5
3363,5,1
3364,5,0
3365,5,5
3366,5,5
3367,5,1
3368,5,5
3369,5,1
3370,1,2
3371,5,1
3372,5,0
3373,5,4
3374,5,5
3375,5,1
3376,1,2
3377,5,1
3378,5,5
3379,5,0
3380,1,5
3381,1,5
3382,5,1
3383,1,2
3384,5,0
3385,5,0
3386,1,0
3387,5,1
3388,5,0
3389,1,5
3390,5,5
3391,5,1
3392,5,4
3393,5,5
3394,1,5
3395,5,1
3396,5,1
3397,5,5
3398,5,0
3399,1,3
3400,5,0
3401,5,1
3402,5,5
3403,5,1
3404,5,1
3405,5,1
3406,1,2
3407,5,1
3408,5,5
3409,5,5
3410,5,5
3411,5,5
3412,5,1
3413,5,5
3414,5,0
3415,5,1
3416,5,4
3417,1,2
3418,5,1
3419,5,1
3420,5,5
3421,5,5
3422,5,0
3423,5,5
3424,1,4
3425,5,1
3426,5,1
3427,5,0
3428,5,5
3429,5,4
3430,5,4
3431,1,2
3432,1,5
3433,5,4
3434,1,5
3435,1,5
3436,5,2
3437,5,4
3438,5,0
3439,5,4
3440,1,2
3441,5,4
3442,5,0
3443,5,5
3444,5,3
3445,5,1
3446,5,5
3447,1,3
3448,5,1
3449,5,1
3450,5,5
3451,5,1
3452,5,4
3453,5,2
3454,5,1
3455,1,5
3456,1,3
3457,5,5
3458,5,5
3459,5,0
3460,5,1
3461,5,5
3462,5,1
3463,1,3
3464,1,5
3465,1,5
3466,5,5
3467,5,5
3468,5,4
3469,5,1
3470,5,1
3471,5,1
3472,5,5
3473,5,1
3474,1,3
3475,5,5
3476,1,4
3477,5,5
3478,1,3
3479,5,5
3480,5,1
3481,5,0
3482,5,5
3483,5,5
3484,5,4
3485,5,5
3486,5,1
3487,1,2
3488,1,2
3489,5,4
3490,5,5
3491,1,5
3492,1,1
3493,1,2
3494,5,1
3495,5,1
3496,5,1
3497,5,1
3498,5,1
3499,5,1
3500,5,5
3501,5,1
3502,5,4
3503,1,5
3504,5,1
3505,5,0
3506,5,1
3507,5,1
3508,5,1
3509,5,1
3510,5,5
3511,5,0
3512,5,4
3513,5,0
3514,5,5
3515,5,1
3516,5,5
3517,1,3
3518,5,5
3519,5,0
3520,1,5
3521,5,5
3522,5,4
3523,5,4
3524,5,5
3525,1,2
3526,5,1
3527,1,5
3528,5,4
3529,1,2
3530,5,5
3531,5,1
3532,5,1
3533,5,1
3534,5,4
3535,5,1
3536,5,1
3537,1,2
3538,5,1
3539,5,5
3540,5,1
3541,5,3
3542,5,5
3543,5,1
3544,1,5
3545,5,5
3546,5,5
3547,5,4
3548,5,1
3549,1,5
3550,5,5
3551,1,2
3552,5,5
3553,5,5
3554,5,5
3555,1,1
3556,1,0
3557,5,1
3558,5,5
3559,5,1
3560,5,1
3561,5,5
3562,5,1
3563,5,5
3564,5,0
3565,5,1
3566,5,1
3567,1,4
3568,5,1
3569,5,1
3570,5,5
3571,1,2
3572,5,5
3573,5,5
3574,5,1
3575,5,5
3576,5,1
3577,5,5
3578,5,1
3579,5,1
3580,5,5
3581,5,1
3582,5,1
3583,5,4
3584,5,5
3585,5,1
3586,5,0
3587,5,1
3588,5,1
3589,5,1
3590,5,1
3591,5,5
3592,1,2
3593,5,5
3594,5,5
3595,5,5
3596,5,5
3597,5,5
3598,5,1
3599,5,1
3600,1,2
3601,5,1
3602,5,1
3603,1,5
3604,5,5
3605,5,1
3606,5,4
3607,5,1
3608,5,5
3609,5,1
3610,5,5
3611,1,0
3612,1,0
3613,5,5
3614,5,1
3615,5,1
3616,5,5
3617,5,5
3618,5,1
3619,5,2
3620,5,1
3621,1,5
3622,5,5
3623,5,5
3624,5,1
3625,1,5
3626,5,4
3627,5,1
3628,1,2
3629,5,5
3630,5,1
3631,5,1
3632,5,4
3633,5,5
3634,5,4
3635,5,1
3636,5,4
3637,5,1
3638,1,4
3639,5,4
3640,5,5
3641,5,1
3642,5,1
3643,5,4
3644,5,5
3645,5,5
3646,5,5
3647,1,3
3648,1,5
3649,1,5
3650,5,1
3651,5,1
3652,5,4
3653,5,1
3654,5,5
3655,5,1
3656,5,1
3657,5,5
3658,5,5
3659,5,1
3660,1,1
3661,5,1
3662,5,5
3663,5,5
3664,5,5
3665,5,0
3666,5,5
3667,5,5
3668,5,1
3669,5,3
3670,5,5
3671,5,1
3672,5,5
3673,5,5
3674,5,1
3675,5,5
3676,5,4
3677,1,3
3678,5,4
3679,5,1
3680,5,5
3681,5,1
3682,5,5
3683,5,1
3684,5,1
3685,5,1
3686,5,4
3687,1,3
3688,1,2
3689,5,5
3690,5,5
3691,5,1
3692,5,5
3693,5,4
3694,1,3
3695,1,3
3696,1,5
3697,5,0
3698,5,5
3699,5,5
3700,5,1
3701,5,1
3702,5,1
3703,5,5
3704,5,1
3705,5,1
3706,5,1
3707,1,2
3708,5,5
3709,1,5
3710,5,5
3711,5,1
3712,1,5
3713,5,5
3714,5,1
3715,5,1
3716,5,1
3717,5,4
3718,1,5
3719,5,0
3720,1,1
3721,1,3
3722,5,1
3723,5,1
3724,5,1
3725,5,5
3726,5,5
3727,5,1
3728,5,3
3729,5,3
3730,5,1
3731,5,5
3732,5,2
3733,5,1
3734,5,2
3735,5,1
3736,5,1
3737,5,5
3738,5,1
3739,5,5
3740,5,4
3741,5,0
3742,5,1
3743,5,1
3744,1,2
3745,5,5
3746,1,2
3747,5,5
3748,1,2
3749,5,1
3750,5,0
3751,5,4
3752,1,0
3753,5,1
3754,5,1
3755,5,1
3756,5,1
3757,5,0
3758,1,2
3759,5,5
3760,5,5
3761,5,1
3762,5,5
3763,5,5
3764,5,4
3765,5,1
3766,5,1
3767,1,0
3768,5,3
3769,5,0
3770,5,5
3771,5,1
3772,5,5
3773,5,1
3774,5,1
3775,5,1
3776,5,5
3777,5,5
3778,5,1
3779,5,1
3780,5,5
3781,5,4
3782,5,1
3783,1,0
3784,5,5
3785,5,5
3786,5,5
3787,1,2
3788,5,5
3789,1,4
3790,5,5
3791,5,5
3792,5,5
3793,1,0
3794,5,1
3795,5,1
3796,5,1
3797,5,4
3798,5,1
3799,5,0
3800,5,5
3801,1,3
3802,5,1
3803,1,4
3804,5,1
3805,5,5
3806,5,1
3807,5,4
3808,5,3
3809,5,5
3810,5,5
3811,5,1
3812,1,5
3813,5,5
3814,5,5
3815,5,1
3816,5,1
3817,5,0
3818,5,5
3819,5,4
3820,5,5
3821,5,1
3822,5,1
3823,1,3
3824,5,1
3825,5,2
3826,5,5
3827,5,4
3828,5,4
3829,5,4
3830,5,5
3831,1,0
3832,5,0
3833,5,5
3834,5,0
3835,1,5
3836,5,5
3837,5,1
3838,5,1
3839,1,5
3840,5,1
3841,1,5
3842,5,1
3843,5,0
3844,5,1
3845,1,4
3846,5,5
3847,5,5
3848,5,5
3849,5,1
3850,5,1
3851,5,1
3852,5,5
3853,5,1
3854,5,0
3855,1,4
3856,5,0
3857,1,2
3858,5,4
3859,5,1
3860,5,1
3861,5,1
3862,5,1
3863,5,1
3864,5,5
3865,1,1
3866,5,0
3867,5,5
3868,1,5
3869,5,1
3870,1,2
3871,5,1
3872,5,1
3873,5,1
3874,5,1
3875,5,1
3876,5,1
3877,5,1
3878,5,5
3879,5,1
3880,5,5
3881,5,1
3882,5,4
3883,1,5
3884,1,5
3885,5,1
3886,5,5
3887,5,4
3888,5,1
3889,5,1
3890,1,5
3891,5,1
3892,5,1
3893,5,5
3894,5,1
3895,5,0
3896,1,5
3897,5,1
3898,1,5
3899,5,5
3900,5,5
3901,5,1
3902,1,2
3903,5,2
3904,5,1
3905,5,5
3906,5,1
3907,1,5
3908,5,4
3909,5,1
3910,1,2
3911,5,5
3912,5,1
3913,5,1
3914,1,2
3915,1,5
3916,1,3
3917,5,4
3918,5,4
3919,5,1
3920,5,1
3921,5,0
3922,1,5
3923,5,5
3924,5,1
3925,5,5
3926,5,0
3927,5,5
3928,5,1
3929,1,5
3930,5,0
3931,5,5
3932,5,5
3933,1,2
3934,5,1
3935,5,0
3936,5,1
3937,5,1
3938,5,1
3939,5,5
3940,5,5
3941,1,1
3942,5,5
3943,1,1
3944,5,5
3945,1,0
3946,1,0
3947,5,4
3948,5,5
3949,5,5
3950,1,5
3951,5,5
3952,1,5
3953,5,1
3954,1,1
3955,1,5
3956,5,5
3957,5,1
3958,5,0
3959,5,4
3960,5,5
3961,5,5
3962,5,5
3963,5,1
3964,1,2
3965,1,2
3966,5,5
3967,1,1
3968,1,1
3969,1,4
3970,5,1
3971,1,0
3972,5,5
3973,5,1
3974,1,1
3975,1,2
3976,5,5
3977,5,5
3978,5,4
3979,1,1
3980,5,5
3981,5,1
3982,5,1
3983,1,5
3984,5,4
3985,5,5
3986,5,5
3987,5,5
3988,1,2
3989,1,5
3990,5,5
3991,1,2
3992,5,4
3993,1,3
3994,1,3
3995,5,5
3996,5,5
3997,5,1
3998,5,5
3999,1,5
4000,5,1
4001,5,5
4002,5,5
4003,1,3
4004,5,4
4005,1,4
4006,5,0
4007,5,5
4008,5,5
4009,5,0
4010,5,0
4011,5,1
4012,1,5
4013,1,5
4014,5,5
4015,1,5
4016,5,1
4017,5,1
4018,5,4
4019,5,5
4020,5,1
4021,5,1
4022,1,2
4023,1,5
4024,5,1
4025,5,1
4026,5,1
4027,1,5
4028,1,5
4029,5,5
4030,5,1
4031,5,3
4032,1,5
4033,5,5
4034,5,1
4035,1,2
4036,1,5
4037,5,4
4038,5,5
4039,1,2
4040,5,5
4041,5,5
4042,1,2
4043,5,5
4044,5,5
4045,5,1
4046,1,1
4047,5,5
4048,5,4
4049,5,1
4050,5,4
4051,5,1
4052,1,5
4053,5,5
4054,5,5
4055,1,3
4056,5,1
4057,5,5
4058,1,2
4059,5,1
4060,5,5
4061,5,5
4062,5,1
4063,5,1
4064,1,1
4065,1,5
4066,5,1
4067,5,1
4068,5,1
4069,5,1
4070,5,5
4071,1,5
4072,5,4
4073,5,1
4074,5,1
4075,5,4
4076,1,5
4077,5,1
4078,5,1
4079,5,4
4080,1,2
4081,5,0
4082,5,1
4083,1,5
4084,5,1
4085,5,3
4086,5,1
4087,5,5
4088,5,5
4089,1,4
4090,5,5
4091,5,1
4092,5,1
4093,5,1
4094,1,5
4095,5,1
4096,5,1
4097,5,1
4098,5,5
4099,1,4
4100,5,5
4101,5,1
4102,5,4
4103,5,5
4104,1,1
4105,1,5
4106,5,0
4107,5,1
4108,5,2
4109,5,4
4110,5,1
4111,5,5
4112,5,1
4113,5,1
4114,5,0
4115,5,5
4116,5,1
4117,5,5
4118,5,4
4119,5,1
4120,5,5
4121,1,3
4122,5,1
4123,5,4
4124,5,5
4125,1,1
4126,1,2
4127,1,5
4128,5,1
4129,5,1
4130,1,5
4131,5,1
4132,5,0
4133,5,4
4134,5,4
4135,1,3
4136,1,2
4137,5,5
4138,5,1
4139,5,5
